period,民國年月,area_code,area_name,總人口,男性,女性,幼年_0_14,工作年齡_15_64,老年_65plus,男_0_14,女_0_14,男_15_64,女_15_64,男_65plus,女_65plus
2024-05,11305,10009000,雲林縣,659556,339422,320134,69036,453143,137377,35664,33372,239957,213186,63801,73576
2024-05,11305,10010000,嘉義縣,482055,249517,232538,40811,331698,109546,21193,19618,176611,155087,51713,57833
2024-05,11305,10013000,屏東縣,792383,401206,391177,79767,550376,162240,41489,38278,284799,265577,74918,87322
2024-05,11305,10014000,臺東縣,210898,107525,103373,23100,146258,41540,12065,11035,76585,69673,18875,22665
2024-05,11305,10015000,花蓮縣,316219,158836,157383,35133,217387,63699,18391,16742,111496,105891,28949,34750
2024-05,11305,10016000,澎湖縣,107811,55235,52576,10375,76622,20814,5413,4962,40020,36602,9802,11012
2024-05,11305,10017000,基隆市,361735,179691,182044,34768,252065,74902,17990,16778,128028,124037,33673,41229
2024-05,11305,10018000,新竹市,457040,225552,231488,71796,316585,68659,37199,34597,158087,158498,30266,38393
2024-05,11305,10020000,嘉義市,263150,126357,136793,32661,181332,49157,16883,15778,87970,93362,21504,27653
2024-05,11305,63000000,臺北市,2507673,1183803,1323870,307620,1637242,562811,158568,149052,778913,858329,246322,316489
2024-05,11305,64000000,高雄市,2735308,1340666,1394642,303674,1899525,532109,157180,146494,945843,953682,237643,294466
2024-05,11305,65000000,新北市,4043236,1965376,2077860,452180,2845442,745614,233557,218623,1401870,1443572,329949,415665
2024-05,11305,66000000,臺中市,2851309,1393436,1457873,375921,2015420,459968,195011,180910,991323,1024097,207102,252866
2024-05,11305,67000000,臺南市,1859687,922607,937080,210661,1293510,355516,109262,101399,650134,643376,163211,192305
2024-05,11305,68000000,桃園市,2324804,1145744,1179060,316701,1649361,358742,164113,152588,820026,829335,161605,197137
2024-06,11306,00000000,全國,23412899,11540489,11872410,2769908,16250295,4392696,1434654,1335254,8122554,8127741,1983281,2409415
2024-06,11306,09007000,連江縣,13969,8056,5913,1414,10405,2150,766,648,6104,4301,1186,964
2024-06,11306,09020000,金門縣,143727,71294,72433,11428,106813,25486,5947,5481,53098,53715,12249,13237
2024-06,11306,10002000,宜蘭縣,449422,225414,224008,50499,310776,88147,26114,24385,158682,152094,40618,47529
2024-06,11306,10004000,新竹縣,591813,301181,290632,90767,416684,84362,47026,43741,213971,202713,40184,44178
2024-06,11306,10005000,苗栗縣,533566,274279,259287,60906,370314,102346,31512,29394,194169,176145,48598,53748
2024-06,11306,10007000,彰化縣,1232192,624686,607506,145221,851866,235105,75690,69531,440068,411798,108928,126177
2024-06,11306,10008000,南投縣,474797,241648,233149,48491,325244,101062,25281,23210,168888,156356,47479,53583
2024-06,11306,10009000,雲林縣,659729,339450,320279,69202,452951,137576,35763,33439,239758,213193,63929,73647
2024-06,11306,10010000,嘉義縣,481667,249316,232351,40760,331208,109699,21173,19587,176341,154867,51802,57897
2024-06,11306,10013000,屏東縣,792004,400999,391005,79778,549516,162710,41488,38290,284356,265160,75155,87555
2024-06,11306,10014000,臺東縣,210793,107469,103324,23077,146102,41614,12036,11041,76518,69584,18915,22699
2024-06,11306,10015000,花蓮縣,315987,158668,157319,35041,217106,63840,18330,16711,111337,105769,29001,34839
2024-06,11306,10016000,澎湖縣,107685,55134,52551,10366,76434,20885,5400,4966,39892,36542,9842,11043
2024-06,11306,10017000,基隆市,361600,179597,182003,34674,251832,75094,17934,16740,127881,123951,33782,41312
2024-06,11306,10018000,新竹市,457269,225692,231577,71698,316696,68875,37153,34545,158180,158516,30359,38516
2024-06,11306,10020000,嘉義市,262990,126233,136757,32599,181139,49252,16846,15753,87863,93276,21524,27728
2024-06,11306,63000000,臺北市,2506767,1183068,1323699,307220,1635307,564240,158329,148891,777880,857427,246859,317381
2024-06,11306,64000000,高雄市,2734858,1340231,1394627,303203,1898122,533533,156892,146311,945072,953050,238267,295266
2024-06,11306,65000000,新北市,4043491,1965278,2078213,451185,2843948,748358,233001,218184,1401334,1442614,330943,417415
2024-06,11306,66000000,臺中市,2852286,1393802,1458484,375475,2015304,461507,194776,180699,991334,1023970,207692,253815
2024-06,11306,67000000,臺南市,1859706,922531,937175,210440,1292613,356653,109126,101314,649656,642957,163749,192904
2024-06,11306,68000000,桃園市,2326581,1146463,1180118,316464,1649915,360202,164071,152393,820172,829743,162220,197982
2024-07,11307,00000000,全國,23409323,11536982,11872341,2765822,16241103,4402398,1432279,1333543,8117542,8123561,1987161,2415237
2024-07,11307,09007000,連江縣,13943,8039,5904,1405,10382,2156,762,643,6090,4292,1187,969
2024-07,11307,09020000,金門縣,143645,71211,72434,11454,106660,25531,5974,5480,52967,53693,12270,13261
2024-07,11307,10002000,宜蘭縣,449201,225250,223951,50404,310609,88188,26033,24371,158595,152014,40622,47566
2024-07,11307,10004000,新竹縣,592183,301322,290861,90628,417025,84530,46924,43704,214131,202894,40267,44263
2024-07,11307,10005000,苗栗縣,533468,274197,259271,60860,370152,102456,31468,29392,194084,176068,48645,53811
2024-07,11307,10007000,彰化縣,1231000,624041,606959,144773,850904,235323,75439,69334,439564,411340,109038,126285
2024-07,11307,10008000,南投縣,474313,241347,232966,48406,324673,101234,25207,23199,168601,156072,47539,53695
2024-07,11307,10009000,雲林縣,659521,339290,320231,69315,452601,137605,35824,33491,239504,213097,63962,73643
2024-07,11307,10010000,嘉義縣,481071,248973,232098,40639,330681,109751,21128,19511,175995,154686,51850,57901
2024-07,11307,10013000,屏東縣,791423,400620,390803,79714,548761,162948,41428,38286,283934,264827,75258,87690
2024-07,11307,10014000,臺東縣,210673,107364,103309,23093,145955,41625,12028,11065,76436,69519,18900,22725
2024-07,11307,10015000,花蓮縣,315784,158527,157257,34932,216916,63936,18277,16655,111230,105686,29020,34916
2024-07,11307,10016000,澎湖縣,107696,55104,52592,10373,76377,20946,5397,4976,39837,36540,9870,11076
2024-07,11307,10017000,基隆市,361491,179470,182021,34575,251587,75329,17879,16696,127715,123872,33876,41453
2024-07,11307,10018000,新竹市,457344,225718,231626,71548,316734,69062,37072,34476,158206,158528,30440,38622
2024-07,11307,10020000,嘉義市,262852,126099,136753,32527,180972,49353,16787,15740,87742,93230,21570,27783
2024-07,11307,63000000,臺北市,2504731,1181917,1322814,306568,1632659,565504,158022,148546,776611,856048,247284,318220
2024-07,11307,64000000,高雄市,2734097,1339650,1394447,302755,1896721,534621,156655,146100,944370,952351,238625,295996
2024-07,11307,65000000,新北市,4043898,1965189,2078709,450281,2842965,750652,232467,217814,1400812,1442153,331910,418742
2024-07,11307,66000000,臺中市,2853173,1394033,1459140,375269,2015144,462760,194608,180661,991200,1023944,208225,254535
2024-07,11307,67000000,臺南市,1859328,922304,937024,210134,1291640,357554,108965,101169,649241,642399,164098,193456
2024-07,11307,68000000,桃園市,2328488,1147317,1181171,316169,1650985,361334,163935,152234,820677,830308,162705,198629
2024-08,11308,00000000,全國,23406608,11534269,11872339,2761248,16228649,4416711,1429774,1331474,8111163,8117486,1993332,2423379
2024-08,11308,09007000,連江縣,13932,8037,5895,1395,10370,2167,762,633,6083,4287,1192,975
2024-08,11308,09020000,金門縣,143525,71156,72369,11410,106491,25624,5950,5460,52892,53599,12314,13310
2024-08,11308,10002000,宜蘭縣,449267,225255,224012,50368,310573,88326,26048,24320,158519,152054,40688,47638
2024-08,11308,10004000,新竹縣,592578,301524,291054,90511,417338,84729,46853,43658,214343,202995,40328,44401
2024-08,11308,10005000,苗栗縣,533353,274085,259268,60743,369928,102682,31403,29340,193939,175989,48743,53939
2024-08,11308,10007000,彰化縣,1229835,623424,606411,144308,849694,235833,75198,69110,438953,410741,109273,126560
2024-08,11308,10008000,南投縣,473826,241068,232758,48251,324089,101486,25116,23135,168291,155798,47661,53825
2024-08,11308,10009000,雲林縣,659221,339109,320112,69458,451933,137830,35887,33571,239121,212812,64101,73729
2024-08,11308,10010000,嘉義縣,480631,248710,231921,40517,330167,109947,21041,19476,175704,154463,51965,57982
2024-08,11308,10013000,屏東縣,790780,400245,390535,79578,547963,163239,41363,38215,283498,264465,75384,87855
2024-08,11308,10014000,臺東縣,210569,107289,103280,23068,145774,41727,12011,11057,76317,69457,18961,22766
2024-08,11308,10015000,花蓮縣,315811,158530,157281,34895,216806,64110,18270,16625,111128,105678,29132,34978
2024-08,11308,10016000,澎湖縣,107619,55040,52579,10372,76234,21013,5405,4967,39733,36501,9902,11111
2024-08,11308,10017000,基隆市,361527,179491,182036,34505,251430,75592,17858,16647,127627,123803,34006,41586
2024-08,11308,10018000,新竹市,457437,225794,231643,71392,316701,69344,36994,34398,158252,158449,30548,38796
2024-08,11308,10020000,嘉義市,262682,125978,136704,32455,180780,49447,16744,15711,87632,93148,21602,27845
2024-08,11308,63000000,臺北市,2502093,1180471,1321622,305864,1629118,567111,157600,148264,774937,854181,247934,319177
2024-08,11308,64000000,高雄市,2733521,1339132,1394389,302260,1894983,536278,156397,145863,943379,951604,239356,296922
2024-08,11308,65000000,新北市,4044518,1965269,2079249,449290,2841424,753804,231909,217381,1400222,1441202,333138,420666
2024-08,11308,66000000,臺中市,2854190,1394359,1459831,374895,2014641,464654,194403,180492,990919,1023722,209037,255617
2024-08,11308,67000000,臺南市,1859253,922180,937073,209868,1290728,358657,108818,101050,648777,641951,164585,194072
2024-08,11308,68000000,桃園市,2330440,1148123,1182317,315845,1651484,363111,163744,152101,820897,830587,163482,199629
2024-09,11309,00000000,全國,23404138,11531847,11872291,2756318,16214220,4433600,1427323,1328995,8103911,8110309,2000613,2432987
2024-09,11309,09007000,連江縣,13975,8057,5918,1396,10387,2192,763,633,6088,4299,1206,986
2024-09,11309,09020000,金門縣,143774,71318,72456,11382,106668,25724,5927,5455,53000,53668,12391,13333
2024-09,11309,10002000,宜蘭縣,449142,225191,223951,50289,310217,88636,25997,24292,158338,151879,40856,47780
2024-09,11309,10004000,新竹縣,593100,301820,291280,90389,417725,84986,46793,43596,214553,203172,40474,44512
2024-09,11309,10005000,苗栗縣,533219,274030,259189,60677,369535,103007,31382,29295,193759,175776,48889,54118
2024-09,11309,10007000,彰化縣,1228612,622804,605808,143898,848115,236599,74967,68931,438187,409928,109650,126949
2024-09,11309,10008000,南投縣,473365,240772,232593,48140,323494,101731,25064,23076,167945,155549,47763,53968
2024-09,11309,10009000,雲林縣,659085,338960,320125,69617,451289,138179,36002,33615,238682,212607,64276,73903
2024-09,11309,10010000,嘉義縣,480190,248460,231730,40435,329478,110277,20996,19439,175334,154144,52130,58147
2024-09,11309,10013000,屏東縣,790315,399930,390385,79507,547063,163745,41314,38193,283009,264054,75607,88138
2024-09,11309,10014000,臺東縣,210400,107180,103220,23027,145518,41855,11985,11042,76194,69324,19001,22854
2024-09,11309,10015000,花蓮縣,315750,158475,157275,34831,216594,64325,18246,16585,111010,105584,29219,35106
2024-09,11309,10016000,澎湖縣,107829,55169,52660,10356,76367,21106,5391,4965,39820,36547,9958,11148
2024-09,11309,10017000,基隆市,361519,179412,182107,34399,251238,75882,17802,16597,127460,123778,34150,41732
2024-09,11309,10018000,新竹市,457441,225781,231660,71239,316646,69556,36926,34313,158227,158419,30628,38928
2024-09,11309,10020000,嘉義市,262553,125894,136659,32398,180521,49634,16715,15683,87518,93003,21661,27973
2024-09,11309,63000000,臺北市,2498210,1178485,1319725,304966,1624417,568827,157184,147782,772665,851752,248636,320191
2024-09,11309,64000000,高雄市,2732805,1338565,1394240,301676,1893015,538114,156111,145565,942391,950624,240063,298051
2024-09,11309,65000000,新北市,4046022,1965701,2080321,448145,2840337,757540,231321,216824,1399763,1440574,334617,422923
2024-09,11309,66000000,臺中市,2854821,1394511,1460310,374345,2013719,466757,194127,180218,990435,1023284,209949,256808
2024-09,11309,67000000,臺南市,1859013,922007,937006,209562,1289540,359911,108708,100854,648152,641388,165147,194764
2024-09,11309,68000000,桃園市,2332998,1149325,1183673,315644,1652337,365017,163602,152042,821381,830956,164342,200675
2024-10,11310,00000000,全國,23402804,11529787,11873017,2749724,16199867,4453213,1423883,1325841,8096652,8103215,2009252,2443961
2024-10,11310,09007000,連江縣,13966,8049,5917,1384,10375,2207,759,625,6076,4299,1214,993
2024-10,11310,09020000,金門縣,143711,71280,72431,11352,106460,25899,5913,5439,52894,53566,12473,13426
2024-10,11310,10002000,宜蘭縣,449223,225204,224019,50148,310129,88946,25929,24219,158276,151853,40999,47947
2024-10,11310,10004000,新竹縣,593603,302110,291493,90178,418057,85368,46680,43498,214776,203281,40654,44714
2024-10,11310,10005000,苗栗縣,533067,273959,259108,60536,369158,103373,31300,29236,193574,175584,49085,54288
2024-10,11310,10007000,彰化縣,1227436,622113,605323,143497,846536,237403,74718,68779,437391,409145,110004,127399
2024-10,11310,10008000,南投縣,472978,240572,232406,48005,322925,102048,25014,22991,167625,155300,47933,54115
2024-10,11310,10009000,雲林縣,658979,338882,320097,69766,450697,138516,36053,33713,238354,212343,64475,74041
2024-10,11310,10010000,嘉義縣,479630,248164,231466,40327,328706,110597,20924,19403,174931,153775,52309,58288
2024-10,11310,10013000,屏東縣,790021,399701,390320,79418,546276,164327,41282,38136,282589,263687,75830,88497
2024-10,11310,10014000,臺東縣,210281,107109,103172,23000,145273,42008,11988,11012,76054,69219,19067,22941
2024-10,11310,10015000,花蓮縣,315699,158390,157309,34764,216327,64608,18199,16565,110858,105469,29333,35275
2024-10,11310,10016000,澎湖縣,107886,55177,52709,10356,76278,21252,5375,4981,39779,36499,10023,11229
2024-10,11310,10017000,基隆市,361513,179374,182139,34331,250966,76216,17743,16588,127321,123645,34310,41906
2024-10,11310,10018000,新竹市,457404,225774,231630,71049,316497,69858,36842,34207,158160,158337,30772,39086
2024-10,11310,10020000,嘉義市,262501,125847,136654,32254,180465,49782,16655,15599,87477,92988,21715,28067
2024-10,11310,63000000,臺北市,2495096,1176891,1318205,303997,1620356,570743,156759,147238,770763,849593,249369,321374
2024-10,11310,64000000,高雄市,2732139,1338054,1394085,300888,1890877,540374,155701,145187,941325,949552,241028,299346
2024-10,11310,65000000,新北市,4046986,1965775,2081211,446944,2838693,761349,230645,216299,1398950,1439743,336180,425169
2024-10,11310,66000000,臺中市,2856855,1395310,1461545,373458,2013943,469454,193643,179815,990526,1023417,211141,258313
2024-10,11310,67000000,臺南市,1858882,921875,937007,209110,1288213,361559,108486,100624,647446,640767,165943,195616
2024-10,11310,68000000,桃園市,2334948,1150177,1184771,314962,1652660,367326,163275,151687,821507,831153,165395,201931
2024-11,11311,00000000,全國,23402795,11528561,11874234,2745637,16184042,4473116,1421747,1323890,8088965,8095077,2017849,2455267
2024-11,11311,09007000,連江縣,13927,8017,5910,1377,10333,2217,751,626,6051,4282,1215,1002
2024-11,11311,09020000,金門縣,143658,71269,72389,11340,106255,26063,5907,5433,52784,53471,12578,13485
2024-11,11311,10002000,宜蘭縣,449254,225195,224059,50063,309858,89333,25857,24206,158148,151710,41190,48143
2024-11,11311,10004000,新竹縣,594181,302413,291768,90047,418394,85740,46588,43459,215000,203394,40825,44915
2024-11,11311,10005000,苗栗縣,533063,273953,259110,60474,368737,103852,31246,29228,193400,175337,49307,54545
2024-11,11311,10007000,彰化縣,1226560,621707,604853,143140,845268,238152,74516,68624,436796,408472,110395,127757
2024-11,11311,10008000,南投縣,472727,240440,232287,47951,322366,102410,24991,22960,167360,155006,48089,54321
2024-11,11311,10009000,雲林縣,658831,338827,320004,69878,450167,138786,36128,33750,238056,212111,64643,74143
2024-11,11311,10010000,嘉義縣,479129,247897,231232,40221,328015,110893,20869,19352,174553,153462,52475,58418
2024-11,11311,10013000,屏東縣,789706,399493,390213,79383,545254,165069,41263,38120,282061,263193,76169,88900
2024-11,11311,10014000,臺東縣,210272,107089,103183,23007,145082,42183,11999,11008,75957,69125,19133,23050
2024-11,11311,10015000,花蓮縣,315581,158297,157284,34687,216004,64890,18166,16521,110694,105310,29437,35453
2024-11,11311,10016000,澎湖縣,107908,55196,52712,10346,76195,21367,5372,4974,39740,36455,10084,11283
2024-11,11311,10017000,基隆市,361497,179355,182142,34280,250642,76575,17726,16554,127174,123468,34455,42120
2024-11,11311,10018000,新竹市,457328,225690,231638,70915,316240,70173,36763,34152,158045,158195,30882,39291
