日期,淨尖峰供電能力(萬瓩),尖峰負載(萬瓩),備轉容量(萬瓩),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1(萬瓩),核三#2(萬瓩),林口#1(萬瓩),林口#2(萬瓩),林口#3(萬瓩),台中#1(萬瓩),台中#2(萬瓩),台中#3(萬瓩),台中#4(萬瓩),台中#5(萬瓩),台中#6(萬瓩),台中#7(萬瓩),台中#8(萬瓩),台中#9(萬瓩),台中#10(萬瓩),興達#1(萬瓩),興達#2(萬瓩),興達#3(萬瓩),興達#4(萬瓩),大林#1(萬瓩),大林#2(萬瓩),和平#1(萬瓩),和平#2(萬瓩),麥寮#1(萬瓩),麥寮#2(萬瓩),麥寮#3(萬瓩),汽電共生(萬瓩),大潭 (#1-#6)(萬瓩),通霄 (#1-#6)(萬瓩),興達 (#1-#5)(萬瓩),南部 (#1-#4)(萬瓩),大林(#5-#6)(萬瓩),海湖 (#1-#2)(萬瓩),國光 #1(萬瓩),新桃#1(萬瓩),星彰#1(萬瓩),星元#1(萬瓩),嘉惠#1(萬瓩),豐德(#1-#2)(萬瓩),協和 (#1-#4)(萬瓩),氣渦輪(萬瓩),離島(萬瓩),德基(萬瓩),青山(萬瓩),谷關(萬瓩),天輪(萬瓩),馬鞍(萬瓩),萬大(萬瓩),大觀(萬瓩),鉅工(萬瓩),大觀二(萬瓩),明潭(萬瓩),碧海(萬瓩),立霧(萬瓩),龍澗(萬瓩),卓蘭(萬瓩),水里(萬瓩),其他小水力(萬瓩),風力發電(萬瓩),太陽能發電(萬瓩)
20250227,3822.4,2973.1,849.3,28.57,355.124,257.265,0,0,0,0,0,94.5,0,76.3,76.3,28.2,27.4,0,0,46.8,28.4,28.5,28.3,0,0,0,0,0,0,76,0,0,60,28.1,0,52.5,92.7,429.5,358.9,160.4,74.6,22.5,77.1,39.1,61.1,40.5,40.4,93.2,94.6,27.7,0,8.3,0,0,2.6,2.9,2.1,0,4.7,1.6,0,0,1.8,0,2.6,0,0,16.4,36.4,682
20250228,3054.1,2748.4,305.7,11.12,333.256,241.423,0,0,0,0,0,94.5,0,76.4,76.4,46.1,45.3,0,0,46.8,47.1,46.4,47.7,0,0,0,0,0,0,76,0,0,57.4,42.4,0,57.1,79.2,433.7,366.2,168.9,86.4,39.6,46.1,47.9,63.6,52.2,54.1,119.1,144.6,27.6,0,9.9,8.6,12.1,6.6,5.8,4.1,3.9,5,1.8,34,67.1,3.9,0,1,4,0,25.6,4,1.7
20250301,3021.9,2724.6,297.3,10.91,329.995,221.564,0,0,0,0,0,94.4,0,76.2,76.2,49,48.7,0,0,50.6,50.6,53,50.7,0,0,0,0,0,0,75.9,0,0,57.3,32.6,0,57,78,422.8,360,158.6,99.1,43.7,0,46.9,63.6,51.6,53.6,118.7,144.7,28.4,0,10,7.5,10.4,5.6,5.7,4.2,3.9,5,1.8,44.7,77.8,2.9,0,1,4,0,23.3,3.7,1.5
20250302,3060.6,2746.8,313.8,11.42,328.861,220.802,0,0,0,0,0,94.4,0,76.3,76.4,51.6,51.9,0,0,53.1,53,52.7,53.1,0,0,0,0,0,0,76,0,0,56.8,44,0,57.2,80.2,419.1,363.3,170,99.4,46.6,44.5,43.8,44.9,45.1,45.5,117.9,140.1,27.6,0,9.8,3.8,4.4,2.4,4.7,3.9,3.9,4.3,1.4,35.8,80.2,3.9,0,2,4,0,23.3,13.4,0
20250303,3490.4,3199.5,290.9,9.09,371.129,249.182,0,0,0,0,0,94.2,0,76.4,76.4,51.1,52,0,0,0,53.3,52.5,53.1,0,0,0,0,0,0,75.7,0,0,59,44.4,0,57.1,176,436.2,380.7,184.6,99.2,39.6,91.2,46.4,63.5,50.3,50.8,116.4,106.4,80,0,12.1,3.8,5.3,5.2,5.2,4,3.9,4.6,1.5,28.2,49.6,1,0,0,0,0,22.4,53.9,255
20250304,3881.2,3226.5,654.7,20.29,381.322,256.026,0,0,0,0,0,94.3,0,76.4,76.3,38.7,39.7,0,0,0,40.1,39.9,40.5,0,0,0,0,0,0,76,0,0,57.3,28.8,0,57.2,169.6,465.5,364.6,183,99.1,23.1,88.5,46.3,63.6,0,52.8,117.8,127.5,27,4,8.4,0.4,4.1,2.2,2.6,1.8,0,5.2,2,22.9,13.4,2.4,0,0.5,0,0,17.2,96.7,527.4
20250305,4091.2,3111.9,979.3,31.47,373.248,250.605,0,0,0,0,0,94.4,0,76.5,76.4,23.2,23.3,0,0,23.9,23.5,23.2,24.2,0,0,0,0,0,0,76,0,0,57.4,28,0,57.1,159.2,461.2,335.2,173.1,93.1,22.5,44,0,58,0,0,41.6,78.8,27.8,0,8.1,0,0,0.6,1.5,1.8,0,6.6,2.4,0,35.3,4.7,0,1,4,0,11,296.7,603.3
20250306,3708.2,3048.5,659.7,21.64,369.803,248.291,0,0,0,0,0,94.5,0,76.4,76.4,35.2,35.7,0,0,33,36.7,31.5,31.8,0,0,0,0,0,0,76,0,0,57.7,37.9,0,57.1,156.2,464.7,334.3,174,99,22.5,89.2,47.6,63.5,49.4,0,49.2,24,27.9,0,8,0,2,0.6,2,1.9,0,4,2,36.7,39.7,2.9,0,4.5,4,0,12.9,300,299.1
20250307,4020.6,3027.8,992.8,32.79,368.133,247.17,0,0,0,0,0,94.5,0,76.3,76.3,23.2,23.7,0,0,23.4,24,24,24.3,0,0,0,0,0,0,76,0,5,55.3,31.6,0,52.6,157.7,447.5,330.7,198.9,93.9,22.4,35.5,0,0,50,0,0,54,27.7,0,7.9,3.2,5.8,5.2,5.6,4,0,6.5,2.9,17.8,32.6,1.9,0,0,4,0,10.5,286.2,521.1
20250308,3339.6,2785.2,554.4,19.91,346.746,232.811,0,0,0,0,0,94.4,0,76.4,76.4,22.7,22.8,0,0,23.1,23.7,23.7,24.2,0,0,0,0,0,0,76,3.6,60.1,57.3,27.9,0,56.8,74.4,381.2,333.8,199.2,77.9,22.5,40.8,42.1,59.1,0,45.4,101,108.5,27.8,0,8.4,7.5,10.6,7.6,7.8,6.2,2,6.5,3,30.8,62.1,3.3,0,2.7,4.2,0,15.4,305.9,2.5
20250309,3210.2,2738.4,471.8,17.23,330.376,221.82,0,0,0,0,0,94.3,0,76.2,76.4,24.2,24.7,0,0,25,25.7,23.6,24.5,0,0,0,0,0,0,76,75.8,57.4,55.4,28,0,17.4,76.3,457.2,333.7,171.5,78.6,22.5,44.3,43,0,0,0,69,184.7,27.7,0,11,6.3,10.3,7.8,7.7,6.2,2,6.5,3,30.2,66.8,4.4,0,2,4,0,14.6,282.8,0
20250310,3646.8,3017.8,629,20.84,361.663,242.826,0,0,0,0,0,94.4,0,76.3,76.3,22.6,22.8,0,0,23.1,23.7,23.6,23.7,0,0,0,0,0,0,76.1,76.1,60.3,56.8,28,0,57.1,169.2,418.5,351,180.3,64,22.4,44.3,0,63.5,42.7,1.6,65.1,102.2,27.4,0,9.1,2.3,3.6,5.4,5.7,4.6,2.5,5,2,0,0,1,0,0,1.8,0,12.4,56.5,687.5
20250311,4090.4,3120.4,970,31.09,372.067,249.812,0,0,0,0,0,94.4,0,76.3,76.3,31.9,31.8,0,0,33.4,33.1,33.5,33.9,0,0,0,0,0,0,75.6,75.9,60.3,56.8,28,0,57.2,166.2,406.8,369.1,210.1,64.5,22.6,89.4,21.3,63.5,48.9,45,116.5,145,27.5,0,9.8,9,16.2,7.2,7.3,5.7,3.9,8.8,3.4,31.4,13.5,1,0,0.7,1.7,0,16.3,5.6,311.4
20250312,3633,3199.8,433.2,13.54,378.549,254.163,0,0,0,0,0,94.3,0,76.2,76.1,33.2,33.1,0,0,33.8,35.1,34.6,35.1,0,0,0,0,0,0,76,75.8,60.3,56.8,28,0,57.2,161.1,403.9,362.4,179,65.8,44.6,45.9,0,63.5,23.7,0,103.2,67.1,27.6,0,9.3,3.3,4,7.1,7.1,6.3,1.9,5,1.9,14.9,25.9,1,0,1,1.7,0,10.6,11.6,697.1
20250313,3882.4,3256.3,626.1,19.23,383.621,257.569,0,0,0,0,0,94.3,0,76.2,76.2,43.8,43.4,0,0,45.1,46,45.1,46.2,0,0,0,0,0,0,75.8,75.7,60.3,56.8,28,0,57.2,102.8,393.2,368.7,175.2,75.8,22.5,86.4,45.5,63.5,47,47.3,48,187.7,27.5,0,10.8,6.8,14,7.2,7.2,5.8,0,5,1.8,7.4,6.5,1,0,0.7,1.7,0,9.6,110.8,461.8
20250314,4119.4,3202.9,916.5,28.61,378.61,254.205,0,0,0,0,0,94.3,0,76.4,76.6,27,27.5,0,0,28.1,28.7,28.1,29.5,0,0,0,0,0,0,75.8,75.8,60.2,56.8,28,0,57.2,150.1,391.2,357.8,175.5,76.5,22.4,43.9,39.1,63.5,45.6,0,42,86.1,27.8,0,10,3.7,11.2,4.7,5.2,4.5,1.9,8.1,3.6,7.1,0,2.3,0,0,4,0,10.4,152.2,634.8
20250315,3274.5,2855.6,418.9,14.67,355.313,238.563,0,0,0,0,0,94.4,0,76.2,76.3,51.3,51.8,0,0,52.7,52.9,52.6,53.4,0,0,0,0,0,0,76,75.8,60.2,56.9,36.5,0,55.9,73.2,312.5,367.8,152.7,62,22.8,40.6,0,63.5,0,54.1,110.5,183.8,27.6,0,11.2,3.1,6,5.2,7.3,5.9,1.9,8.3,3.8,30.4,47,4.9,0,0.6,4,0,15.6,230.6,2.5
20250316,3094.4,2716,378.4,13.93,328.109,220.298,0,0,0,0,0,94.5,0,76.2,76.3,41.1,42.2,0,0,42.9,43.5,43.1,43.6,0,0,0,0,0,0,76,75.9,57.4,55.5,28,0,56.5,67.6,285.4,370.1,167.1,61.5,22.5,0,48.1,0,44.5,55.7,50.3,144.9,14.1,0,11.1,10.2,19.7,7.3,7.4,6,3.9,8.9,4,29.9,45.5,4.9,0,4,4,0,16.2,294.5,0
20250317,3283.7,2978.2,305.5,10.26,360.794,242.243,0,0,0,0,0,94.4,0,76.1,76.2,49.5,51.5,0,0,52,53.5,52.8,53,0,0,0,0,0,0,0,76,61.2,56.9,29.3,0,57.1,166.8,289.4,373.4,150.4,78,22.6,85.1,42.9,63.5,44.3,45.4,118.3,183.9,13.9,0,11,6.3,12.1,7.2,7.5,6,2.3,9,4,30,64.6,2.9,0,2.6,4,0,15.5,225.1,1.7
20250318,3546.1,3028.9,517.2,17.08,371.429,249.384,0,0,0,0,0,94.5,0,76.3,76.5,51.4,51.8,0,0,52.8,53,52.6,53.4,0,0,0,0,0,0,0,76.1,61.3,56.9,42.4,0,57.1,144,296.3,385.7,160.9,78.3,54.5,91.5,46.8,63.5,52.9,55.1,116.9,195.3,14.2,0,9.6,3.7,14.4,6.2,6.3,5.3,0,8.2,3.7,0,0,4.1,0,2.6,4,0,11.1,272.4,130.5
20250319,3860.3,2999.5,860.8,28.7,370.253,248.594,0,0,0,0,0,94.5,0,76.2,76.1,0,37.5,0,0,38.5,38.7,37.7,38.7,0,0,0,0,0,0,0,75.7,61,56.8,28,0,57.1,160.9,372.4,370.6,145.8,85.1,22.4,88,43.6,63.5,44.4,45.3,117.9,184.1,14.1,0,11,9,17.6,8.4,8.5,5.8,0,9.1,4.1,29.8,63.9,2.9,0,2.7,4,0,15.2,257,3.5
20250320,4259.5,2945.6,1313.9,44.61,367.251,246.578,0,0,0,0,0,94.3,0,76.4,76.5,0,23.3,26.6,0,23.1,24.5,23.6,23.7,0,0,0,0,0,0,76,75.9,61.2,56.9,28,0,56.9,162.5,344.9,368.2,156.8,82.9,22.4,89.1,46.3,63.5,52.9,52.5,118.1,143.5,26.3,0,11.1,15.1,15.4,8.2,8.2,5.7,2,9.1,4,35.8,64.4,4.9,0,3,4.2,0,13.2,213.4,4.8
20250321,4167.5,2963.4,1204.1,40.63,362.661,243.497,0,0,0,0,0,94.4,0,76.4,76.4,0,25.3,41.3,0,25.5,26.1,25.8,26.4,0,0,0,0,0,0,15,75.9,61.1,47.8,28.2,0,49.3,150.9,322.5,325.7,115.5,50.9,22.5,0,0,0,0,0,0,46.2,27.4,0,10.4,4.9,13.4,4.5,4.8,3.9,2,9.5,4.2,0.4,18.6,2,0,0.5,4.1,0,10.3,172.8,911.5
20250322,3149.8,2731.6,418.2,15.31,340.024,228.298,0,0,0,0,0,94.5,0,76.2,76.3,0,32.9,34,0,33.7,33.9,33.4,34.6,0,0,0,0,0,0,75.7,75.7,61.3,56.8,28.2,0,57.2,104.2,333.4,360.6,170,76.7,22.4,43.7,45.3,63.5,46.8,49.2,109,187.6,27.1,0,11.3,4.9,7.6,3.4,5.4,4.5,2,8.9,4,50,66.2,3.4,0,2.5,4,0,9.2,21.7,4.2
20250323,3045.7,2698.9,346.8,12.85,326.772,219.4,0,0,0,0,0,94.4,0,76.1,76.2,0,37.1,38.2,0,34.2,34.2,33.1,33.4,0,0,0,0,0,0,75.8,75.7,0,53.6,28.2,0,57.2,103,341.7,365.6,171,82.2,22.4,41.9,43.2,0,45.3,45.5,108.7,163.9,27.6,0,11.3,10.9,17.4,4.3,7.1,6,2,8.9,4,46.4,65.4,0,0,2.4,4.2,0,14.1,0.1,0
20250324,3759.9,3048.8,711.1,23.32,360.356,241.948,0,0,0,0,0,94.5,0,76,76.1,0,33.8,50.1,0,33.8,34,34.3,34.4,0,0,0,0,0,0,76,75.9,60.3,56.9,28.3,0,57.3,167.1,324.5,343.1,158.9,74,22.4,87.3,44.2,56.5,11.3,31.5,66.7,197.6,27.5,0,9.8,4.5,4.2,6.9,3.3,3.2,2,9.2,4.1,9.6,8.2,0,0,0,4.2,0,12.8,52.4,349.3
20250325,3859.2,3123.1,736.1,23.57,373.471,250.755,0,0,0,0,0,94.4,0,76.1,76.1,0,34.3,34.7,0,34.4,34.5,35.7,32.9,0,0,0,0,0,0,76,75.9,51.9,51.6,28.2,0,52.9,170.3,377.5,342.4,126.3,59.1,22.4,79.3,45,63.5,23.5,48.1,65.6,194.9,27.7,0,10.2,8.3,16.4,12.2,13,9.1,2,6.4,3.7,15.3,10.9,0,0,0,4,0.1,10.1,71.1,346
20250326,4078,3239.8,838.2,25.87,381.079,255.863,0,0,0,0,0,94.4,0,75.7,76,0,50.6,36.9,0,36.4,36.6,52.5,36.9,0,0,0,0,0,0,76,75.8,60.3,56.9,28.2,0,57.2,165.6,354.4,354.3,148.9,64.4,22.4,6.8,42.9,57.8,0,0,39.9,179.1,27.1,0,10.2,3,2,4.1,3.8,3.1,2,5,2.3,0,0,0,0,0,4,0.2,10.4,159.6,773.2
20250327,4367.8,3336.1,1031.7,30.93,391.466,262.836,0,0,0,0,0,94.4,0,75.7,76.1,0,50.7,32.8,0,32.3,31.6,35.5,53.1,0,0,0,0,0,0,76,75.8,60.3,56.9,28.2,0,57.2,162.9,320.4,331.5,148.9,56.4,22.6,75,0,56.5,24.3,0,57.1,114.2,46.7,0,10.2,9.2,7.9,12.2,12.4,8.6,2,8.9,4,0.1,0,0,0,0,2,0,10.3,273.1,797.1
20250328,4050.1,3165.1,885,27.96,376.463,252.763,0,0,0,0,0,94.3,0,76.1,76.3,0,24,25.4,0,23.7,23.8,24,24.6,0,0,0,0,0,0,76,75.8,60.3,56.9,28.2,0,57.2,139.8,238.5,358.9,168.7,79.8,22.4,0,0,63.4,0,0,68.9,91.6,45.8,0,10.4,3.5,2.9,3.2,3.9,3.2,2,5.6,2.8,24,45.9,0,0,0.5,1.8,0.3,10.2,313.3,682.1
20250329,3306.6,2755,551.6,20.02,341.864,229.532,0,0,0,0,0,94.4,0,76.1,76.2,0,23.8,24.2,0,23.4,23.5,23.7,23.8,0,0,0,0,0,0,76,75.8,55.6,55.4,28.2,0,57.1,105.4,282,362.8,142.3,78,22.4,39.7,39.1,0,40.3,40.3,68.9,201.2,27.5,0,10.2,7.8,14,7.4,8.2,5.9,2,3.8,1.3,27.1,65.3,0,0,3.1,3.9,0.3,14,320.4,2.8
20250330,3196.4,2708.7,487.7,18,326.717,219.363,0,0,0,0,0,94.3,0,76.2,76.4,27.3,33,28.6,0,28.2,28.4,28,28.2,0,0,0,0,0,0,75.9,75.8,55.5,55.4,28.2,0,57.3,76.4,255.3,363,172.6,84.6,22.5,0,46.1,0,44.5,45.3,48.5,185.1,27.5,0,10.6,6.4,12.2,7.9,8.5,6.3,2,9.4,3.7,31.2,50.7,0,0,1.8,4,0,14.6,313.2,0
20250331,3736.2,2988.9,747.3,25,359.11,241.112,0,0,0,0,0,94.3,0,76.2,76.4,37.2,25.5,48.8,0,26.5,25.9,43.1,26.1,0,0,0,0,0,0,76,75.9,60.1,56.9,28.2,0,57.2,139.1,261.6,353.6,171.2,83.6,22.4,43.5,47.7,63.5,51.4,53.2,0,113.5,27.8,0,9.7,4,5,4,3.9,1.9,2,4.2,1.4,18.8,38.7,0,0,9.9,1.7,0,11,298.3,270.7
20250401,4055.9,3011.9,1044,34.66,364.506,240.715,0,0,0,0,0,94.3,0,75.9,76.2,27.5,27.7,41.1,13.2,23.6,23.8,50.4,24.1,0,0,0,0,0,0,76,76,60.2,49.8,28.2,0,57.2,164.9,251.7,365.8,156,78.8,22.4,84.7,4,63.5,4.8,53.5,69,143.9,27.6,0,10,6.5,15.7,10.7,11.4,7.7,2,7.9,3.6,34.5,51,0,0,8.1,4.1,0.3,13.6,304.2,166.5
20250402,4008.9,2957.1,1051.8,35.57,359.786,237.598,0,0,0,0,0,94.4,0,76,76.3,31.5,32.2,32.2,32.4,23.4,23.5,53.1,23.8,0,0,0,0,0,0,75.8,75.9,60.2,56.9,28.3,0,57,161.1,229.9,362.4,137.1,58.2,22.4,62.9,41.6,62.4,4.8,49.4,61.4,156.7,25.2,0,9.9,9.6,16.5,10,11.1,7.6,2,5.1,2.4,14.5,33.2,2,0,0.6,5.5,0.2,10.6,307.1,180.2
20250403,3375.6,2708.4,667.2,24.63,331.298,218.785,0,0,0,0,0,94.3,0,76,76.3,22.3,23,33.9,23.3,23.9,24,23.6,23.8,0,0,0,0,0,0,75.7,75.8,60.3,56.6,28.3,0,57.1,107.5,292.8,358.9,157,76.9,22.4,42.5,42.8,63.6,44.9,53,69,121.6,25.3,0,10.8,3.7,4,7.3,7.7,6,2,3.5,1.5,28.7,46.9,3.9,0,3,8.1,0,15.8,204.2,5.7
