YearMonth,District,PowerDeviation,Beta_TempDiff,R2
202011,安定,0.028510237877879048,0.041799162851783624,0.00535741484871366
202012,安定,-0.016291017844445865,0.041799162851783624,0.00535741484871366
202101,安定,-0.46599059927033765,0.041799162851783624,0.00535741484871366
202102,安定,0.41537509333753364,0.041799162851783624,0.00535741484871366
202103,安定,0.47937467476342555,0.041799162851783624,0.00535741484871366
202104,安定,-0.46922574381068294,0.041799162851783624,0.00535741484871366
202105,安定,0.19241609791539327,0.041799162851783624,0.00535741484871366
202106,安定,0.09079182845949006,0.041799162851783624,0.00535741484871366
202107,安定,0.1566930841818142,0.041799162851783624,0.00535741484871366
202108,安定,0.04599182845948982,0.041799162851783624,0.00535741484871366
202109,安定,-0.10344666467372098,0.041799162851783624,0.00535741484871366
202110,安定,0.3512905727371655,0.041799162851783624,0.00535741484871366
202111,安定,0.07790898215555386,0.041799162851783624,0.00535741484871366
202112,安定,0.21594914958519723,0.041799162851783624,0.00535741484871366
202201,安定,-0.039128255255331514,0.041799162851783624,0.00535741484871366
202202,安定,-0.2230885063997967,0.041799162851783624,0.00535741484871366
202203,安定,0.3006571024932531,0.041799162851783624,0.00535741484871366
202204,安定,0.06645375390038741,0.041799162851783624,0.00535741484871366
202205,安定,0.18967341904110055,0.041799162851783624,0.00535741484871366
202206,安定,0.24581526076717689,0.041799162851783624,0.00535741484871366
202207,安定,0.08307300046699324,0.041799162851783624,0.00535741484871366
202208,安定,0.29703199588913287,0.041799162851783624,0.00535741484871366
202209,安定,-0.05810817154051053,0.041799162851783624,0.00535741484871366
202210,安定,0.06809057273716522,0.041799162851783624,0.00535741484871366
202211,安定,-0.39964875754426116,0.041799162851783624,0.00535741484871366
202212,安定,0.5515269729998349,0.041799162851783624,0.00535741484871366
202301,安定,-0.883488087825689,0.041799162851783624,0.00535741484871366
