西元年,月,民國年,能源種類,能源流程,數值,單位
2019,9,民國108年9月,天然氣,汽電共生廠,30.91818181818181,公噸
2019,9,民國108年9月,天然氣,煉油廠,26616.37752503704,公噸
2019,9,民國108年9月,天然氣,煉焦工場/煤製品業,0.0,公噸
2019,9,民國108年9月,天然氣,煤礦業,0.0,公噸
2019,9,民國108年9月,天然氣,發電廠,4.25993265993266,公噸
2019,9,民國108年9月,天然氣,石油及天然氣礦業,0.0,公噸
2019,9,民國108年9月,天然氣,能源部門自用,26663.332323016835,公噸
2019,9,民國108年9月,天然氣,自用汽電共生廠,6333.347415298822,公噸
2019,9,民國108年9月,天然氣,自用發電廠,0.0,公噸
2019,9,民國108年9月,天然氣,高爐工場,0.0,公噸
2019,9,民國108年9月,太陽光電,(+)自產,400530.55679,千度
2019,9,民國108年9月,太陽光電,(+)進口,0.0,千度
2019,9,民國108年9月,太陽光電,(-)出口,0.0,千度
2019,9,民國108年9月,太陽光電,(-)國際海運,0.0,千度
2019,9,民國108年9月,太陽光電,(-)國際航空,0.0,千度
2019,9,民國108年9月,太陽光電,(電子零組件製造業),0.0,千度
2019,9,民國108年9月,太陽光電,公用汽電共生廠,0.0,千度
2019,9,民國108年9月,太陽光電,公用發電廠,29067.03779,千度
2019,9,民國108年9月,太陽光電,抽水用電,0.0,千度
2019,9,民國108年9月,太陽光電,氣體燃料供應業,0.0,千度
2019,9,民國108年9月,太陽光電,汽電共生廠,0.0,千度
2019,9,民國108年9月,太陽光電,煉油廠,0.0,千度
2019,9,民國108年9月,太陽光電,煉焦工場/煤製品業,0.0,千度
2019,9,民國108年9月,太陽光電,煤礦業,0.0,千度
2019,9,民國108年9月,太陽光電,發電廠,0.0,千度
2019,9,民國108年9月,太陽光電,石油及天然氣礦業,0.0,千度
2019,9,民國108年9月,太陽光電,能源部門自用,0.0,千度
2019,9,民國108年9月,太陽光電,自用汽電共生廠,0.0,千度
2019,9,民國108年9月,太陽光電,自用發電廠,371463.519,千度
2019,9,民國108年9月,太陽光電,高爐工場,0.0,千度
2019,9,民國108年9月,太陽熱能,(+)自產,7514.1,公噸油當量
2019,9,民國108年9月,太陽熱能,(+)進口,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,(-)出口,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,(-)國際海運,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,(-)國際航空,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,(電子零組件製造業),0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,公用汽電共生廠,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,公用發電廠,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,抽水用電,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,氣體燃料供應業,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,汽電共生廠,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,煉油廠,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,煉焦工場/煤製品業,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,煤礦業,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,發電廠,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,石油及天然氣礦業,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,能源部門自用,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,自用汽電共生廠,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,自用發電廠,0.0,公噸油當量
2019,9,民國108年9月,太陽熱能,高爐工場,0.0,公噸油當量
2019,9,民國108年9月,核能,(+)自產,0.0,千度
2019,9,民國108年9月,核能,(+)進口,2862321.4,千度
2019,9,民國108年9月,核能,(-)出口,0.0,千度
2019,9,民國108年9月,核能,(-)國際海運,0.0,千度
2019,9,民國108年9月,核能,(-)國際航空,0.0,千度
2019,9,民國108年9月,核能,(電子零組件製造業),0.0,千度
2019,9,民國108年9月,核能,公用汽電共生廠,0.0,千度
2019,9,民國108年9月,核能,公用發電廠,2862321.4,千度
2019,9,民國108年9月,核能,抽水用電,0.0,千度
2019,9,民國108年9月,核能,氣體燃料供應業,0.0,千度
2019,9,民國108年9月,核能,汽電共生廠,0.0,千度
2019,9,民國108年9月,核能,煉油廠,0.0,千度
2019,9,民國108年9月,核能,煉焦工場/煤製品業,0.0,千度
2019,9,民國108年9月,核能,煤礦業,0.0,千度
2019,9,民國108年9月,核能,發電廠,0.0,千度
2019,9,民國108年9月,核能,石油及天然氣礦業,0.0,千度
2019,9,民國108年9月,核能,能源部門自用,0.0,千度
2019,9,民國108年9月,核能,自用汽電共生廠,0.0,千度
2019,9,民國108年9月,核能,自用發電廠,0.0,千度
2019,9,民國108年9月,核能,高爐工場,0.0,千度
2019,9,民國108年9月,水力,(+)自產,536637.598,千度
2019,9,民國108年9月,水力,(+)進口,0.0,千度
2019,9,民國108年9月,水力,(-)出口,0.0,千度
2019,9,民國108年9月,水力,(-)國際海運,0.0,千度
2019,9,民國108年9月,水力,(-)國際航空,0.0,千度
2019,9,民國108年9月,水力,(電子零組件製造業),0.0,千度
2019,9,民國108年9月,水力,公用汽電共生廠,0.0,千度
2019,9,民國108年9月,水力,公用發電廠,790833.598,千度
2019,9,民國108年9月,水力,抽水用電,0.0,千度
2019,9,民國108年9月,水力,氣體燃料供應業,0.0,千度
2019,9,民國108年9月,水力,汽電共生廠,0.0,千度
2019,9,民國108年9月,水力,煉油廠,0.0,千度
2019,9,民國108年9月,水力,煉焦工場/煤製品業,0.0,千度
2019,9,民國108年9月,水力,煤礦業,0.0,千度
2019,9,民國108年9月,水力,發電廠,0.0,千度
2019,9,民國108年9月,水力,石油及天然氣礦業,0.0,千度
2019,9,民國108年9月,水力,能源部門自用,0.0,千度
2019,9,民國108年9月,水力,自用汽電共生廠,0.0,千度
2019,9,民國108年9月,水力,自用發電廠,0.0,千度
2019,9,民國108年9月,水力,高爐工場,0.0,千度
2019,9,民國108年9月,煤及煤產品,(+)自產,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,(+)進口,3467294.827224,公噸油當量
2019,9,民國108年9月,煤及煤產品,(-)出口,1344.77,公噸油當量
2019,9,民國108年9月,煤及煤產品,(-)國際海運,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,(-)國際航空,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,(電子零組件製造業),0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,公用汽電共生廠,37381.087616,公噸油當量
2019,9,民國108年9月,煤及煤產品,公用發電廠,1674757.49,公噸油當量
2019,9,民國108年9月,煤及煤產品,抽水用電,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,氣體燃料供應業,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,汽電共生廠,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,煉油廠,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,煉焦工場/煤製品業,47956.734,公噸油當量
2019,9,民國108年9月,煤及煤產品,煤礦業,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,發電廠,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,石油及天然氣礦業,0.0,公噸油當量
2019,9,民國108年9月,煤及煤產品,能源部門自用,99975.1494,公噸油當量
2019,9,民國108年9月,煤及煤產品,自用汽電共生廠,722009.6799914466,公噸油當量
2019,9,民國108年9月,煤及煤產品,自用發電廠,32395.312512,公噸油當量
2019,9,民國108年9月,煤及煤產品,高爐工場,52018.4154,公噸油當量
2019,9,民國108年9月,熱能,(+)自產,0.0,公噸
2019,9,民國108年9月,熱能,(+)進口,0.0,公噸
2019,9,民國108年9月,熱能,(-)出口,0.0,公噸
2019,9,民國108年9月,熱能,(-)國際海運,0.0,公噸
2019,9,民國108年9月,熱能,(-)國際航空,0.0,公噸
2019,9,民國108年9月,熱能,(電子零組件製造業),43504.0,公噸
2019,9,民國108年9月,熱能,公用汽電共生廠,0.0,公噸
2019,9,民國108年9月,熱能,公用發電廠,0.0,公噸
2019,9,民國108年9月,熱能,抽水用電,0.0,公噸
2019,9,民國108年9月,熱能,氣體燃料供應業,0.0,公噸
2019,9,民國108年9月,熱能,汽電共生廠,61122.0,公噸
2019,9,民國108年9月,熱能,煉油廠,380973.685,公噸
2019,9,民國108年9月,熱能,煉焦工場/煤製品業,0.0,公噸
2019,9,民國108年9月,熱能,煤礦業,0.0,公噸
2019,9,民國108年9月,熱能,發電廠,0.0,公噸
2019,9,民國108年9月,熱能,石油及天然氣礦業,0.0,公噸
2019,9,民國108年9月,熱能,能源部門自用,442095.685,公噸
2019,9,民國108年9月,熱能,自用汽電共生廠,0.0,公噸
2019,9,民國108年9月,熱能,自用發電廠,0.0,公噸
2019,9,民國108年9月,熱能,高爐工場,0.0,公噸
2019,9,民國108年9月,生質能及廢棄物,(+)自產,122511.6615495355,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,(+)進口,573.3585038,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,(-)出口,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,(-)國際海運,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,(-)國際航空,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,(電子零組件製造業),0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,公用汽電共生廠,2208.41283,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,公用發電廠,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,抽水用電,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,氣體燃料供應業,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,汽電共生廠,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,煉油廠,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,煉焦工場/煤製品業,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,煤礦業,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,發電廠,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,石油及天然氣礦業,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,能源部門自用,0.0,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,自用汽電共生廠,92504.5227870872,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,自用發電廠,376.7437223865,公噸油當量
2019,9,民國108年9月,生質能及廢棄物,高爐工場,0.0,公噸油當量
2019,9,民國108年9月,自產天然氣,(+)自產,14665.56,千立方公尺
2019,9,民國108年9月,自產天然氣,(+)進口,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,(-)出口,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,(-)國際海運,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,(-)國際航空,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,(電子零組件製造業),10291.959,千立方公尺
2019,9,民國108年9月,自產天然氣,公用汽電共生廠,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,公用發電廠,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,抽水用電,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,氣體燃料供應業,17.485,千立方公尺
2019,9,民國108年9月,自產天然氣,汽電共生廠,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,煉油廠,1928.548,千立方公尺
2019,9,民國108年9月,自產天然氣,煉焦工場/煤製品業,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,煤礦業,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,發電廠,6.326,千立方公尺
2019,9,民國108年9月,自產天然氣,石油及天然氣礦業,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,能源部門自用,1952.359,千立方公尺
2019,9,民國108年9月,自產天然氣,自用汽電共生廠,953.61447191,千立方公尺
2019,9,民國108年9月,自產天然氣,自用發電廠,0.0,千立方公尺
2019,9,民國108年9月,自產天然氣,高爐工場,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,(+)自產,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,(+)進口,1916911.2369732668,千立方公尺
2019,9,民國108年9月,進口液化天然氣,(-)出口,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,(-)國際海運,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,(-)國際航空,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,(電子零組件製造業),9504.225,千立方公尺
2019,9,民國108年9月,進口液化天然氣,公用汽電共生廠,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,公用發電廠,1379798.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,抽水用電,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,氣體燃料供應業,0.003,千立方公尺
2019,9,民國108年9月,進口液化天然氣,汽電共生廠,40.812,千立方公尺
2019,9,民國108年9月,進口液化天然氣,煉油廠,33419.35344416,千立方公尺
2019,9,民國108年9月,進口液化天然氣,煉焦工場/煤製品業,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,煤礦業,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,發電廠,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,石油及天然氣礦業,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,能源部門自用,33460.16844416,千立方公尺
2019,9,民國108年9月,進口液化天然氣,自用汽電共生廠,7512.36127983,千立方公尺
2019,9,民國108年9月,進口液化天然氣,自用發電廠,0.0,千立方公尺
2019,9,民國108年9月,進口液化天然氣,高爐工場,0.0,千立方公尺
2019,9,民國108年9月,電力,(+)自產,0.0,千度
2019,9,民國108年9月,電力,(+)進口,0.0,千度
2019,9,民國108年9月,電力,(-)出口,0.0,千度
2019,9,民國108年9月,電力,(-)國際海運,0.0,千度
2019,9,民國108年9月,電力,(-)國際航空,0.0,千度
2019,9,民國108年9月,電力,(電子零組件製造業),4027285.801,千度
2019,9,民國108年9月,電力,公用汽電共生廠,0.0,千度
2019,9,民國108年9月,電力,公用發電廠,0.0,千度
2019,9,民國108年9月,電力,抽水用電,296402.0,千度
2019,9,民國108年9月,電力,氣體燃料供應業,42280.607,千度
2019,9,民國108年9月,電力,汽電共生廠,216034.809,千度
2019,9,民國108年9月,電力,煉油廠,180881.318,千度
2019,9,民國108年9月,電力,煉焦工場/煤製品業,0.0,千度
2019,9,民國108年9月,電力,煤礦業,0.0,千度
2019,9,民國108年9月,電力,發電廠,837288.742,千度
2019,9,民國108年9月,電力,石油及天然氣礦業,3886.985,千度
2019,9,民國108年9月,電力,能源部門自用,1576774.461,千度
2019,9,民國108年9月,電力,自用汽電共生廠,0.0,千度
2019,9,民國108年9月,電力,自用發電廠,0.0,千度
2019,9,民國108年9月,電力,高爐工場,0.0,千度
2019,9,民國108年9月,風力,(+)自產,151592.324,千度
2019,9,民國108年9月,風力,(+)進口,0.0,千度
2019,9,民國108年9月,風力,(-)出口,0.0,千度
2019,9,民國108年9月,風力,(-)國際海運,0.0,千度
2019,9,民國108年9月,風力,(-)國際航空,0.0,千度
2019,9,民國108年9月,風力,(電子零組件製造業),0.0,千度
2019,9,民國108年9月,風力,公用汽電共生廠,0.0,千度
2019,9,民國108年9月,風力,公用發電廠,150889.985,千度
2019,9,民國108年9月,風力,抽水用電,0.0,千度
2019,9,民國108年9月,風力,氣體燃料供應業,0.0,千度
2019,9,民國108年9月,風力,汽電共生廠,0.0,千度
2019,9,民國108年9月,風力,煉油廠,0.0,千度
2019,9,民國108年9月,風力,煉焦工場/煤製品業,0.0,千度
2019,9,民國108年9月,風力,煤礦業,0.0,千度
2019,9,民國108年9月,風力,發電廠,0.0,千度
2019,9,民國108年9月,風力,石油及天然氣礦業,0.0,千度
2019,9,民國108年9月,風力,能源部門自用,0.0,千度
2019,9,民國108年9月,風力,自用汽電共生廠,0.0,千度
2019,9,民國108年9月,風力,自用發電廠,702.339,千度
2019,9,民國108年9月,風力,高爐工場,0.0,千度
2019,10,民國108年10月,原油及石油產品,(+)自產,29389.29597004518,公噸油當量
2019,10,民國108年10月,原油及石油產品,(+)進口,4569080.552358404,公噸油當量
2019,10,民國108年10月,原油及石油產品,(-)出口,1457314.557767189,公噸油當量
2019,10,民國108年10月,原油及石油產品,(-)國際海運,102270.07268,公噸油當量
2019,10,民國108年10月,原油及石油產品,(-)國際航空,265901.9768,公噸油當量
2019,10,民國108年10月,原油及石油產品,(電子零組件製造業),821.3457189,公噸油當量
2019,10,民國108年10月,原油及石油產品,公用汽電共生廠,85.58976,公噸油當量
2019,10,民國108年10月,原油及石油產品,公用發電廠,70165.8,公噸油當量
2019,10,民國108年10月,原油及石油產品,抽水用電,0.0,公噸油當量
